"year","state","district","ID","INC","Open","Challenge","Winner","Dcont","Rcont","Ocont","Midterm.","PVI...100.to.100.","PresYrsIncumb","PresParty","PrevPresR.","PrevPresD.","PrevPresParty","TermsDemControl","TermsRepControl","Age.25.to.44","Age.65.and.over","Race.White","Race.Black.or.African.American","Race.American.Indian.and.Alaska.Native","Race.Asian","Race.Native.Hawaiian.and.Other.Pacific.Islander","Race.Some.other.race","Race.Two.or.more.races","Race.Hispanic.or.Latino","Unemployment.Rate","Delta.unemployment.Rate","Median.household.income","PercentDelta.median.household.income","Percent.below.poverty.level","INC_DW_NOM","SabatoNum","PVI2","thirdParty","midtermEffect","ideologyEffect","dContDiff","Repub","dPct2","rPct2","dWin","Polls","dSwing","PrevElectionD2","Prev2ElectionD2","Prev2ElectionD2Diff","OpenInc","midPres","PrevElectionD2Diff","PrevElectionD2DiffSwing","logDCont","logRCont","logDContDiff","ideologyEffect2","crossPressure"
"2016","CA","49","2016CA49","R",0,1,"R",2051589.43,6311313.06,0,"0",1,8,"D",52.4,45.7,"R",0,7,26.9,13.2,78.3,2.8,0.5,6.7,0.4,7,4.3,25.9,4.3,-1.1,74916,-0.037054835,8,0.506,-2,2,"0","0",0.506,-4259723.63,1,0.489891017273307,0.510108982726693,0,-1.1,4.6,0.398309448,0.418373887,-0.081626113,"R","On-cycle",-0.101690552,-0.020064439,14.5341258698344,15.6578544632325,-1.1237285933981,0.506,0
"2016","CA","50","2016CA50","R",0,1,"R",23654.09,936452.99,0,"0",11,8,"D",60.4,37.6,"R",0,7,26.1,13,79.4,2.6,1.1,5.5,0.4,6.2,4.9,30.2,5.5,-0.7,62468,-0.012998655,10.7,0.511,5,12,"0","0",5.621,-912798.9,1,0.361090369149694,0.638909630850306,0,-1.1,4.6,0.287999288,0.323102059,-0.176897941,"R","On-cycle",-0.212000712,-0.035102771,10.0713335927505,13.749855669921,-3.67852207717052,5.621,0
"2016","CA","51","2016CA51","D",0,1,"D",1076375.41,102061.36,0,"0",-22,8,"D",28.9,69.4,"D",7,0,27.8,10.4,64,7,0.8,8.3,0.3,15.7,3.9,69.8,8.2,-0.7,41357,0.000943008,21.6,-0.388,-5,-21,"0","0",8.536,974314.05,-1,0.718510896522611,0.281489103477389,1,-1.1,4.6,0.687895058,0.714776848,0.214776848,"D","On-cycle",0.187895058,-0.02688179,13.88911078195,11.5333392780034,2.35577150394663,-8.536,0
"2016","CA","52","2016CA52","D",0,1,"D",2600005.82,1688140.49,0,"0",-6,8,"D",45.7,52.1,"D",2,0,30.9,13,69.4,3.1,0.5,19.6,0.4,2.2,4.9,13.9,4.1,-0.8,84054,-0.022247603,5,-0.174,-5,-5,"0","0",1.044,911865.33,-1,0.563789519995145,0.436210480004855,1,-1.1,4.6,0.515868707,0.511814403,0.011814403,"D","On-cycle",0.015868707,0.00405430399999995,14.7710246260652,14.3391387717153,0.431885854349897,-1.044,0
"2016","CA","53","2016CA53","D",0,1,"D",470870.68,157863.19,0,"0",-14,8,"D",36.4,61.4,"D",18,0,31.9,11.7,65.5,8.2,0.6,13.2,0.7,5.9,6,33.4,5.8,-0.8,63458,-0.030035614,9.4,-0.344,-5,-13,"0","0",4.816,313007.49,-1,0.661415360398767,0.338584639601233,1,-1.1,4.6,0.588365621,0.614314945,0.114314945,"D","On-cycle",0.088365621,-0.0259493239999999,13.062340894266,11.9694903854162,1.09285050884984,-4.816,0
"2016","CO","1","2016CO1","D",0,1,"D",1194062.62,60692.41,0,"0",-21,8,"D",28.8,69,"D",18,0,35.8,10.9,77.8,8.5,1,3.4,0.1,5.6,3.5,28.2,4.5,-1.6,55945,-0.061739208,11.6,-0.433,-5,-20,"1","0",9.093,1133370.21,-1,0.704671155687867,0.295328844312133,1,-1.1,4.6,0.694343525659344,0.718203968827679,0.218203968827679,"D","On-cycle",0.194343525659344,-0.0238604431683348,13.9928728545973,11.0135904044322,2.97928245016505,-9.093,0
"2016","CO","2","2016CO2","D",0,1,"D",1331751.71,167116.24,0,"0",-9,8,"D",39.5,57.9,"D",18,0,26.2,12.4,90.7,0.9,0.4,3,0.1,2.1,2.8,10.3,4.1,-1,69304,-0.027083574,5.2,-0.28,-5,-9,"1","0",2.52,1164635.47,-1,0.602830567836022,0.397169432163978,1,-1.1,4.6,0.567431239,0.590739235629293,0.0907392356292928,"D","On-cycle",0.067431239,-0.0233079966292927,14.1020064596936,12.0264508810151,2.07555557867855,-2.52,0
"2016","CO","3","2016CO3","R",0,1,"R",1703480.24,2042118.59,0,"0",6,8,"D",51.8,45.8,"R",0,3,24.8,15.5,88.2,1,2.1,0.7,0.1,5.2,2.7,24.4,5.3,-0.6,49013,0.005141493,11.2,0.455,3,6,"1","0",2.73,-338638.35,1,0.426618784563399,0.5733812154366,0,-1.1,4.6,0.381068818502533,0.434933365708743,-0.0650666342912573,"R","On-cycle",-0.118931181497467,-0.0538645472062095,14.3481845034014,14.5294988411241,-0.181314337722656,2.73,0
"2016","CO","4","2016CO4","R",0,1,"R",73644.44,759701.8,0,"0",13,8,"D",58.5,39.2,"R",0,3,26.4,11.9,89,1.4,0.8,1.9,0.1,4.1,2.8,21.7,4.3,-0.9,66030,-0.055701954,7.7,0.729,5,12,"1","0",9.477,-686057.36,1,0.330629129433032,0.669370870566968,0,-1.1,4.6,0.31123080558911,0.386119347259228,-0.113880652740772,"R","On-cycle",-0.18876919441089,-0.0748885416701175,11.2070175055137,13.5406825831499,-2.3336650776362,9.477,0
"2016","CO","5","2016CO5","R",0,1,"R",13779.54,361919.49,0,"0",14,8,"D",59.1,38.3,"R",0,19,27.1,12.1,81.7,5.7,0.7,2.5,0.3,4.1,5,15.2,5.1,-0.7,56622,-0.021210837,8.5,0.69,5,13,"1","0",9.66,-348139.95,1,0.330295832303417,0.669704167696583,0,-1.1,4.6,0.402020125,0,-0.5,"R","On-cycle",-0.097979875,0.402020125,9.53101273102772,12.7991798257993,-3.26816709477162,9.66,0
"2016","CO","6","2016CO6","R",0,1,"R",4133336.6,3576615.46,0,"0",-2,8,"D",46.5,51.6,"D",0,17,29,10.5,75.2,9.1,0.6,5.5,0.2,5.2,4.3,19.8,4.8,-1.2,69909,-0.04477249,7.5,0.498,2,-2,"1","0",-0.996,556721.14,1,0.452581297857904,0.547418702142096,0,-1.1,4.6,0.453071509396418,0.489090767251274,-0.0109092327487263,"R","On-cycle",-0.0469284906035819,-0.0360192578548556,15.2345957741647,15.0899277885616,0.144667985603096,-0.996,1
"2016","CO","7","2016CO7","D",0,1,"D",1738254.37,52369.76,0,"0",-6,8,"D",41.3,56.1,"D",5,0,29.1,12.2,87.5,1.5,1.1,3.2,0.1,3.4,3.2,28,4.9,-1.4,60874,-0.032115517,8.2,-0.285,-5,-6,"1","0",1.71,1685884.61,-1,0.579767852447316,0.420232147552684,1,-1.1,4.6,0.550729538,0.567481323765022,0.0674813237650218,"D","On-cycle",0.050729538,-0.0167517857650218,14.3683925072705,10.8661036992935,3.50228880797696,-1.71,0
"2016","CT","1","2016CT1","D",0,1,"D",1615369.72,21169.79,0,"0",-12,8,"D",35.6,63.3,"D",18,0,25.4,15.7,71.2,15,0.3,4.8,0,5.3,3.3,15.7,6.4,-0.7,66349,-0.022517295,8.8,-0.401,-5,-12,"1","0",4.812,1594199.93,-1,0.649410941484387,0.350589058515613,1,-1.1,4.6,0.618475143262159,0.700826061497354,0.200826061497354,"D","On-cycle",0.118475143262159,-0.0823509182351955,14.2950750362844,9.96037768039061,4.33469735589379,-4.812,0
"2016","CT","2","2016CT2","D",0,1,"D",1154847.28,62641.35,0,"0",-3,8,"D",42.6,55.9,"D",5,0,23.1,15.4,86.8,4,0.3,3.2,0,2.3,3.4,7.7,5.1,-0.6,71458,0.004226259,5.7,-0.341,-5,-4,"1","0",1.023,1092205.93,-1,0.650384903390346,0.349615096609654,1,-1.1,4.6,0.618928869368704,0.68256547538314,0.18256547538314,"D","On-cycle",0.118928869368704,-0.063636606014436,13.9594795340023,11.0451968459252,2.91428268807706,-1.023,0
"2016","CT","3","2016CT3","D",0,1,"D",1150878.91,0,0,"0",-9,8,"D",36.3,62.6,"D",17,0,25.8,15.2,74.6,13.5,0.2,4.2,0,5,2.4,14.1,6.1,-0.8,62939,0.005910485,8.6,-0.418,-5,-10,"0","0",3.762,1150878.91,-1,0.686561277812469,0.313438722187531,1,-1.1,4.6,0.651795069863135,0.727836863525424,0.227836863525424,"D","On-cycle",0.151795069863135,-0.0760417936622889,13.9560373469002,0,13.9560373469002,-3.762,0
"2016","CT","4","2016CT4","D",0,1,"D",1144648.03,161189.52,0,"0",-7,8,"D",44,55.1,"D",4,0,24.7,13.9,73.3,12.4,0.2,5.2,0,6.4,2.5,18.4,6.4,-0.5,86773,-0.021792493,6.7,-0.242,-5,-6,"0","0",1.694,983458.51,-1,0.600624115674607,0.399375884325393,1,-1.1,4.6,0.534787194853834,0.587452558681906,0.0874525586819056,"D","On-cycle",0.0347871948538343,-0.0526653638280713,13.9506086239649,11.9903422983923,1.96026632557257,-1.694,0
"2016","CT","5","2016CT5","D",0,1,"D",1447329.34,117834.97,0,"0",-2,8,"D",45.3,53.5,"D",5,0,24.1,15.3,81,6.5,0.2,3.5,0,6.2,2.6,17.2,5.7,-0.8,67805,-0.017550328,7.9,-0.306,-5,-2,"0","0",0.612,1329494.37,-1,0.57947816861718,0.42052183138282,1,-1.1,4.6,0.534863586231518,0.516326653243568,0.0163266532435679,"D","On-cycle",0.0348635862315178,0.0185369329879499,14.1852312725788,11.6770488516379,2.50818242094084,-0.612,0
"2016","DE","1","2016DE1","D",1,1,"D",3792401.88,246010.32,0,"0",-6,8,"D",40,58.6,"D",3,0,25,15.9,69.4,21.6,0.3,3.6,0,2.3,2.7,8.7,4.9,-0.8,60509,-0.010428201,8.2,-0.256,-5,-6,"1","0",1.536,3546391.56,-1,0.575464724319423,0.424535275680577,1,-1.1,4.6,0.617144116074409,0.658255419111222,0.158255419111222,"Open","On-cycle",0.117144116074409,-0.0411113030368125,15.1485103814392,12.4131328301159,2.73537755132327,-1.536,0
"2016","FL","1","2016FL1","R",1,1,"R",54838.97,3119544.71,212,"0",22,8,"D",68.5,30.1,"R",0,11,25.4,15.2,77.3,13.2,0.5,2.5,0.2,1.8,4.5,6,4.8,-1.5,50667,-0.01855251,10.3,0.633,5,22,"0","0",13.926,-3064705.74,1,0.308770041265026,0.691229958734974,0,-1.1,4.6,0.249820505270818,0.28050911134212,-0.21949088865788,"Open","On-cycle",-0.250179494729182,-0.0306886060713014,10.9121745866301,14.9531979434149,-4.04102335678474,13.926,0
"2016","FL","2","2016FL2","D",1,1,"R",1114521.57,3373424.35,27973.97,"0",18,8,"D",64.6,34,"R",1,0,26,14,69.5,24.7,0.4,2,0,0.9,2.5,5.7,5.9,-0.8,43919,0.001548305,12.6,-0.233,4,18,"1","0",-4.194,-2258902.78,-1,0.307695076087022,0.692304923912978,0,-1.1,4.6,0.505682593167282,0.472679840539215,-0.0273201594607855,"Open","On-cycle",0.00568259316728237,0.0330027526280678,13.9239366828367,15.0314392104514,-1.1075025276147,4.194,-1
"2016","FL","3","2016FL3","R",0,1,"R",721110.29,794643.44,0,"0",9,8,"D",56.6,41.9,"R",0,2,24.3,16.3,79.3,13.4,0.3,3.1,0.1,1.1,2.7,8.3,5.5,-0.9,45878,-0.024107415,12.5,0.701,5,9,"1","0",6.309,-73533.1499999999,1,0.412489474052209,0.587510525947791,0,-1.1,4.6,0.332029056626551,0.333990658206448,-0.166009341793552,"R","On-cycle",-0.167970943373449,-0.00196160157989672,13.488548759418,13.5856500483094,-0.0971012888914657,6.309,0
"2016","FL","4","2016FL4","R",1,1,"R",50194.24,3290714.61,0,"0",17,8,"D",66.1,32.8,"R",0,14,28.4,13.5,77.1,13.7,0.3,4.6,0.1,1.1,3.2,8.3,5.3,-0.9,55936,-0.004183352,8.6,0.333,5,18,"1","0",5.661,-3240520.37,1,0.28185080008336,0.71814919991664,0,-1.1,4.6,0,0,-0.5,"Open","On-cycle",-0.5,0,10.8236754804669,15.0066156097278,-4.18294012926092,5.661,0
"2016","FL","5","2016FL5","D",1,1,"D",968703.57,88805.34,0,"0",-12,8,"D",35.4,63.6,"D",2,0,27.7,11.6,39.4,51.8,0.2,2.4,0.1,3.3,2.9,13.3,8.7,-1.6,33528,0.014704128,22.5,-0.429,-5,-12,"0","0",5.148,879898.23,-1,0.642168026718546,0.357831973281454,1,-1.1,4.6,0.654749762,0.729297168102485,0.229297168102485,"Open","On-cycle",0.154749762,-0.0745474061024848,13.7837149630662,11.3942133228281,2.38950164023814,-5.148,0
"2016","FL","6","2016FL6","R",0,1,"R",184390.8,5702792.24,0,"0",7,8,"D",52.2,46.6,"R",0,14,21,22.6,84.6,9.4,0.3,2,0.1,1.8,1.9,7.4,4.5,-1,46388,-0.006445632,10.5,0.662,5,6,"0","0",4.634,-5518401.44,1,0.414110488461126,0.585889511538874,0,-1.1,4.6,0.374554675,0.427766308,-0.072233692,"R","On-cycle",-0.125445325,-0.053211633,12.1248181205692,15.5564666548786,-3.43164853430938,4.634,0
"2016","FL","7","2016FL7","R",0,1,"D",1112722.72,1828019.08,0,"0",0,8,"D",49.4,49.4,"O",0,12,26.1,14.1,81,9.5,0.2,3.7,0.1,2.7,2.8,20.4,5.6,-1.2,53438,0.029099143,8.8,0.453,-2,1,"0","0",0,-715296.36,1,0.514647336976527,0.485352663023473,1,-1.1,4.6,0.335705910737712,0.412912147967031,-0.0870878520329691,"R","On-cycle",-0.164294089262288,-0.0772062372293189,13.9223213694345,14.4187440156186,-0.496422646184085,0,0
"2016","FL","8","2016FL8","R",0,1,"R",61906,772848.12,13970,"0",11,8,"D",56.6,42.1,"R",0,3,20.7,23.2,83.6,10,0.3,2.1,0.1,1.4,2.5,9.8,6.1,-1.1,48311,-0.015441618,9.8,0.51,5,10,"1","0",5.61,-710942.12,1,0.340180966135165,0.659819033864835,0,-1.1,4.6,0.34149505195699,0.389144280700305,-0.110855719299695,"R","On-cycle",-0.15850494804301,-0.0476492287433141,11.033388537901,13.5578391209371,-2.52445058303617,5.61,0
"2016","FL","9","2016FL9","D",1,1,"D",6978975.86,49770.43,0,"0",-5,8,"D",43.4,55.6,"D",2,0,29.8,11.5,74.3,11.4,0.3,4.4,0,6.5,3.1,47,5.9,-2,45735,-0.001618017,14.9,-0.363,-5,-5,"0","0",1.815,6929205.43,-1,0.574698447135395,0.425301552864605,1,-1.1,4.6,0.555940596770559,0.625186258,0.125186258,"Open","On-cycle",0.0559405967705591,-0.069245661229441,15.7584128823325,10.8151964036078,4.94321647872471,-1.815,0
"2016","FL","10","2016FL10","R",1,1,"D",2352891.63,1061144.87,0,"0",-11,8,"D",38.4,60.7,"D",0,16,26.5,17.6,76.2,12.4,0.3,4.1,0.1,4.2,2.8,17.3,5.2,-1.4,51038,-0.022277519,10.3,0.478,-4,-10,"0","0",-5.258,1291746.76,1,0.648636714508131,0.351363285491869,1,-1.1,4.6,0.38453864501624,0.482598680952555,-0.0174013190474446,"Open","On-cycle",-0.11546135498376,-0.0980600359363159,14.6711560355591,13.8748598916523,0.796296143906892,-5.258,1
"2016","FL","11","2016FL11","R",0,1,"R",57243.04,130670.08,1274,"0",15,8,"D",59.2,39.8,"R",0,2,18.2,32.1,86.8,8.7,0.3,1.3,0,0.9,1.9,9.4,5.1,-1.4,41316,-0.006317165,11.2,0.483,5,14,"1","0",7.245,-73427.04,1,0.325766053126961,0.674233946873039,0,-1.1,4.6,0.33341168,0.35522924,-0.14477076,"R","On-cycle",-0.16658832,-0.02181756,10.9550788111937,11.7804386050443,-0.825359793850602,7.245,0
"2016","FL","12","2016FL12","R",0,1,"R",44032,1751756.14,0,"0",8,8,"D",53,45.5,"R",0,19,22.8,20.9,88.4,4.9,0.3,2.7,0.1,1.2,2.5,12.7,4.8,-1.5,50571,-0.022582112,8.4,0.402,5,7,"0","0",3.216,-1707724.14,1,0.31389875858483,0.68610124141517,0,-1.1,4.6,0,0.341642219177543,-0.158357780822457,"R","On-cycle",-0.5,-0.341642219177543,10.6926946317909,14.3761299221486,-3.68343529035761,3.216,0
"2016","FL","13","2016FL13","R",0,1,"D",2636337.02,2278773.46,0,"0",-2,8,"D",43.9,54.6,"D",0,17,22.9,23.1,86.5,5.8,0.3,3.5,0.1,1.1,2.6,9.5,4.7,-1.3,45762,-0.008609764,9.4,0.23,-2,-2,"0","0",-0.46,357563.56,1,0.518865296129005,0.481134703870995,1,-1.1,4.6,0,0.424300206,-0.075699794,"R","On-cycle",-0.5,-0.424300206,14.7849013985534,14.6391483388724,0.145753059681027,-0.46,1
"2016","FL","14","2016FL14","D",0,1,"D",847945.54,38789.51,0,"0",-7,8,"D",41.2,57.6,"D",2,0,30.1,12.1,63,26,0.4,2.9,0.1,4.6,2.9,28.6,6.7,-1.6,41713,-0.017236833,17.8,-0.433,-5,-7,"0","0",3.031,809156.03,-1,0.617721559116775,0.382278440883225,1,-1.1,4.6,1,0.702495715,0.202495715,"D","On-cycle",0.5,0.297504285,13.650572870334,10.5659309080661,3.08464196226788,-3.031,0
"2016","FL","15","2016FL15","R",0,1,"R",37571.54,1199262.94,0,"0",6,8,"D",52.2,46.6,"R",0,11,25.5,14.4,76,13.7,0.3,3.5,0.1,3.5,3,18,5.6,-1.2,50782,0.003190107,10.6,0.534,5,6,"0","0",3.204,-1161691.4,1,0.425099939201683,0.574900060798317,0,-1.1,4.6,0.397187029,0,-0.5,"R","On-cycle",-0.102812971,0.397187029,10.5340287434161,13.9972185432284,-3.46318979981227,3.204,0
"2016","FL","16","2016FL16","R",0,1,"R",69998.43,918163.59,0,"0",7,8,"D",53.7,45.1,"R",0,4,19.1,29.5,88.2,6.9,0.2,1.6,0,1.5,1.5,11.7,4.3,-1.7,50870,-0.046176528,8.4,0.36,5,7,"0","0",2.52,-848165.16,1,0.402175352754642,0.597824647245358,0,-1.1,4.6,0.384120694847984,0.463878926,-0.036121074,"R","On-cycle",-0.115879305152016,-0.0797582311520156,11.1562423781412,13.7301319454707,-2.57388956732955,2.52,0
"2016","FL","17","2016FL17","R",0,1,"R",166002.64,926336.35,0,"0",13,8,"D",57.6,41.3,"R",0,2,21,26,83.9,9.2,0.3,1.4,0,3.2,1.9,18.4,5,-1.5,43025,-0.002277745,11.8,0.461,5,12,"1","0",5.993,-760333.71,1,0.356380948863776,0.643619051136224,0,-1.1,4.6,0.367646007,0.413691214254592,-0.0863087857454084,"R","On-cycle",-0.132353993,-0.0460452072545916,12.0197649948091,13.7389937561392,-1.71922876133013,5.993,0
"2016","FL","18","2016FL18","D",1,1,"R",31189318.79,7572631.1,26680.15,"0",5,8,"D",51.4,47.7,"R",2,0,21.8,23.9,80.6,12.5,0.3,2.1,0,2.5,1.9,14.8,5.2,-1.6,52384,-0.014412798,9.1,-0.186,2,5,"1","0",-0.93,23616687.69,-1,0.445240506818201,0.554759493181799,0,-1.1,4.6,0.597843504,0.502879525957311,0.00287952595731145,"Open","On-cycle",0.097843504,0.0949639780426885,17.2555862797537,15.8400512664326,1.41553501332108,0.93,-1
"2016","FL","19","2016FL19","R",1,1,"R",15122.46,5983997.14,0,"0",13,8,"D",60.5,38.7,"R",0,2,20.4,28.3,86.3,7.9,0.3,1.4,0,2.6,1.5,18.5,4.9,-1.8,51510,-0.018967191,9.9,0.626,5,13,"0","0",8.138,-5968874.68,1,0.340940430226145,0.659059569773855,0,-1.1,4.6,0.336517082863324,0.366334089065591,-0.133665910934409,"Open","On-cycle",-0.163482917136676,-0.0298170062022673,9.6240024595334,15.6045994878075,-5.98059702827412,8.138,0
"2016","FL","20","2016FL20","D",0,1,"D",843089.12,10343.43,0,"0",-31,8,"D",17.1,82.5,"D",18,0,27.4,13.8,39.3,53.6,0.3,2,0,2.4,2.4,20.3,8.8,-1.4,38517,-0.011501415,19.1,-0.564,-5,-31,"0","0",17.484,832745.69,-1,0.803013138771213,0.196986861228787,1,-1.1,4.6,0.816036478,1,0.5,"D","On-cycle",0.316036478,-0.183963522,13.6448291351848,9.24420348957995,4.40062564560482,-17.484,0
"2016","FL","21","2016FL21","D",0,1,"D",904770.06,49825.33,0,"0",-9,8,"D",38.9,60.4,"D",2,0,22.8,22.3,78.1,13.2,0.2,3.6,0,2.5,2.5,21.9,5.4,-1.2,56980,-0.022972973,8.1,-0.411,-5,-9,"1","0",3.699,854944.73,-1,0.640566766378972,0.359433233621028,1,-1.1,4.6,1,1,0.5,"D","On-cycle",0.5,0,13.7154372183035,10.8162988381517,2.89913838015174,-3.699,0
"2016","FL","22","2016FL22","D",0,1,"D",1715240.17,162058.56,0,"0",-6,8,"D",43,56.3,"D",2,0,25.6,21.5,80.9,11.8,0.2,2.2,0.1,2.4,2.4,21.7,5.5,-1.7,54589,-0.022733518,10.5,-0.417,-5,-5,"0","0",2.502,1553181.61,-1,0.589088803803191,0.410911196196809,1,-1.1,4.6,0.58033495479019,0.546269057,0.0462690569999999,"D","On-cycle",0.0803349547901905,0.0340658977901905,14.3550642526023,11.9957192009672,2.35934505163505,-2.502,0
"2016","FL","23","2016FL23","D",0,1,"D",8111448.3,153968.44,33857.36,"0",-11,8,"D",38,61.4,"D",18,0,27.2,15.9,76.8,11.3,0.3,3.5,0.1,5.2,2.8,39,5.4,-1.3,54018,-0.0182902,10.1,-0.432,-5,-10,"1","0",4.752,7957479.86,-1,0.583090350829148,0.416909649170852,1,-1.1,4.6,0.626677913,0.639751598575992,0.139751598575992,"D","On-cycle",0.126677913,-0.0130736855759915,15.9087871154278,11.9445094201452,3.96427769528261,-4.752,0
"2016","FL","25","2016FL25","R",0,1,"R",37577.3,1529748.66,0,"0",4,8,"D",54.5,44.9,"R",0,7,27,15.7,86.3,7.1,0.2,2.1,0,3,1.3,71.2,5.5,-1.2,49510,-0.022379317,14.3,0.277,5,5,"0","0",1.108,-1492171.36,1,0.375888208390701,0.624111791609299,0,-1.1,4.6,0,0,-0.5,"R","On-cycle",-0.5,0,10.5341820351161,14.2406146590662,-3.70643262395008,1.108,0
"2016","FL","26","2016FL26","R",0,1,"R",3107157.84,3852722.34,0,"0",-6,8,"D",43.9,55.4,"D",0,1,26.8,14.8,85.2,9.9,0.2,1.8,0,1.4,1.4,69,5.3,-1.4,52115,0.007963158,12.5,0.204,2,-5,"1","0",-1.224,-745564.5,1,0.437267099581869,0.562732900418131,0,-1.1,4.6,0.485356738,0.55495390835945,0.0549539083594497,"R","On-cycle",-0.014643262,-0.0695971703594497,14.9492193103385,15.164290817241,-0.215071506902554,-1.224,1
"2016","FL","27","2016FL27","R",0,1,"R",954079.63,3452820,0,"0",-5,8,"D",46.3,53,"D",0,2,27.9,16.4,86.7,8,0.1,1.6,0,1.8,1.6,74.4,6,-1,42405,-0.015021813,16.5,0.245,5,-4,"0","0",-1.225,-2498740.37,1,0.45089815565711,0.54910184434289,0,-1.1,4.6,0,0.380389069129902,-0.119610930870098,"R","On-cycle",-0.5,-0.380389069129902,13.7685034646787,15.0547021360478,-1.28619867136915,-1.225,1
"2016","GA","2","2016GA2","D",0,1,"D",1058907.1,180207.38,0,"0",-6,8,"D",40.8,58.6,"D",18,0,25.5,13.2,43.2,51.3,0.2,1.1,0.1,2,2,4.9,7.2,-0.1,34505,-0.014838429,22.6,-0.281,-5,-6,"0","0",1.686,878699.72,-1,0.610340626512458,0.389659373487542,1,-1.1,4.6,0.591546961,0.637836503,0.137836503,"D","On-cycle",0.091546961,-0.046289542,13.8727488408368,12.1018691269597,1.77087971387715,-1.686,0
"2016","GA","3","2016GA3","R",1,1,"R",4343.94,3110652.57,0,"0",18,8,"D",65.9,33,"R",0,5,25.3,13.5,70.7,23.7,0.2,1.7,0,1.2,2.5,5.5,5.9,-1.1,52082,0.012787527,12.3,0.672,5,18,"0","0",12.096,-3106308.63,1,0.316309066760059,0.683690933239941,0,-1.1,4.6,0,0,-0.5,"Open","On-cycle",-0.5,0,8.37676722862831,14.9503434132022,-6.57357618457385,12.096,0
"2016","GA","4","2016GA4","D",0,1,"D",450610.66,7039,0,"0",-24,8,"D",25.6,73.6,"D",10,0,28.2,9.7,30.6,58.5,0.2,5.1,0.1,3.4,2.2,9.1,8.3,-2,49343,0.013618953,15.4,-0.473,-5,-23,"0","0",11.352,443571.66,-1,0.756222803358355,0.243777196641645,1,-1.1,4.6,1,0.735679918,0.235679918,"D","On-cycle",0.5,0.264320082,13.0183611832545,8.85936344915209,4.15899773410237,-11.352,0
"2016","GA","5","2016GA5","D",0,1,"D",1058522.33,10106.94,0,"0",-34,8,"D",15.8,83.1,"D",18,0,33.5,9.8,33,58.4,0.3,4.1,0,2.1,2.1,7.4,8.2,-1.5,44174,-0.023339521,19.8,-0.588,-5,-33,"0","0",19.992,1048415.39,-1,0.845936915029478,0.154063084970522,1,-1.1,4.6,1,0.843930636,0.343930636,"D","On-cycle",0.5,0.156069364,13.8723854099377,9.2210765325981,4.65130887733959,-19.992,0
"2016","GA","6","2016GA6","R",0,1,"R",0,2462526.7,0,"0",8,8,"D",60.8,37.5,"R",0,19,29.8,10.9,70.9,13.2,0.5,10.3,0.1,2.5,2.5,12.5,4.4,-0.9,79997,-0.016313112,6.7,0.644,5,10,"0","0",5.152,-2462526.7,1,0.383955185527803,0.616044814472197,0,-1.1,4.6,0.339594497,0.354941945,-0.145058055,"R","On-cycle",-0.160405503,-0.015347448,0,14.7166989006961,-14.7166989006961,5.152,0
"2016","GA","7","2016GA7","R",0,1,"R",0,390260.26,0,"0",9,8,"D",60.2,38.3,"R",0,11,29,8.5,58.4,19.1,0.4,12.3,0,7.1,2.7,18.8,5.3,-1.5,64882,-0.004485065,9.5,0.649,5,10,"0","0",5.841,-390260.26,1,0.395476115043293,0.604523884956707,0,-1.1,4.6,0.346129707,0.378381059,-0.121618941,"R","On-cycle",-0.153870293,-0.032251352,0,12.8745716912606,-12.8745716912606,5.841,0
"2016","GA","8","2016GA8","R",0,1,"R",0,1090567,0,"0",15,8,"D",61.6,37.5,"R",0,3,25.9,13.7,64,30.3,0.1,1.4,0,2.1,2,6.2,5.4,-0.8,40812,-0.000514555,17.5,0.576,5,15,"0","0",8.64,-1090567,1,0.323175447457306,0.676824552542694,0,-1.1,4.6,0,0,-0.5,"R","On-cycle",-0.5,0,0,13.9022092193968,-13.9022092193968,8.64,0
"2016","GA","11","2016GA11","R",0,1,"R",0,1431254.98,0,"0",17,8,"D",66.9,31.5,"R",0,10,29.5,10.5,74,16.4,0.3,3.3,0,3.9,2.1,11.1,5.1,-1.4,63549,-0.0328408,9.1,0.676,5,18,"0","0",11.492,-1431254.98,1,0.32506157117815,0.67493842882185,0,-1.1,4.6,0,0.314467094,-0.185532906,"R","On-cycle",-0.5,-0.314467094,0,14.1740629244419,-14.1740629244419,11.492,0
"2016","GA","12","2016GA12","R",0,1,"R",10440,1153749.24,0,"0",9,8,"D",55.4,43.6,"R",0,1,26.2,12.6,59.3,34.9,0.2,1.7,0.1,1.9,2,5.7,5.1,-0.6,40684,-0.002974142,17.7,0.625,5,9,"0","0",5.625,-1143309.24,1,0.383849364262836,0.616150635737164,0,-1.1,4.6,0.452468018,0.537000089,0.037000089,"R","On-cycle",-0.047531982,-0.0845320709999999,9.25349564229011,13.9585282728165,-4.7050326305264,5.625,0
"2016","HI","1","2016HI1","D",1,1,"D",1281725.79,0,0,"0",-17,8,"D",29,69.7,"D",13,0,28.4,16.7,18.5,2.4,0.1,49.9,7.8,0.8,20.4,8.3,3,-0.3,73598,-0.02260931,6.2,-0.378,-5,-17,"1","0",6.426,1281725.79,-1,0.76036095880386,0.23963904119614,1,-1.1,4.6,0.519283378540988,0.546128280444414,0.0461282804444141,"Open","On-cycle",0.0192833785409877,-0.0268449019034264,14.0637187814266,0,14.0637187814266,-6.426,0
